event_id,rup_id,rlz_id,year,ses_id
1236,1235,0,1,4559
1237,1236,0,1,7047
1238,1237,0,1,8260
1239,1238,0,1,1754
1240,1239,0,1,1896
1241,1240,0,1,5598
1242,1241,0,1,4957
1243,1242,0,1,2607
1244,1243,0,1,7274
1245,1244,0,1,1391
1246,1245,0,1,1524
1247,1246,0,1,8068
1248,1247,0,1,5632
1249,1248,0,1,3131
1250,1249,0,1,4500
1251,1250,0,1,3788
1252,1251,0,1,3256
1253,1252,0,1,544
1254,1253,0,1,5832
1255,1254,0,1,1900
1256,1255,0,1,7915
1257,1256,0,1,1718
1258,1257,0,1,6123
1259,1258,0,1,6853
1260,1259,0,1,8883
1261,1260,0,1,8015
1262,1261,0,1,3638
1263,1262,0,1,2791
1264,1263,0,1,5468
1265,1264,0,1,9503
1266,1265,0,1,6452
1267,1266,0,1,3916
1268,1267,0,1,1583
1269,1268,0,1,7555
1270,1269,0,1,951
1271,1270,0,1,9734
1272,1271,0,1,6858
1273,1272,0,1,8782
1274,1273,0,1,6994
1275,1274,0,1,1214
1276,1275,0,1,7687
1277,1276,0,1,2682
1278,1277,0,1,1941
1279,1278,0,1,8182
1280,1279,0,1,6658
1281,1280,0,1,454
1282,1281,0,1,1056
1283,1282,0,1,5145
1284,1283,0,1,4713
1285,1284,0,1,4331
1286,1285,0,1,1990
1287,1286,0,1,3265
1288,1287,0,1,8478
1289,1288,0,1,7677
1290,1289,0,1,3703
1291,1290,0,1,1015
1292,1291,0,1,7729
1293,1292,0,1,663
1294,1293,0,1,6156
1295,1294,0,1,7468
1296,1295,0,1,246
1297,1296,0,1,5307
1298,1297,0,1,7354
1299,1298,0,1,6133
1300,1299,0,1,7441
1301,1300,0,1,5827
1302,1301,0,1,2672
1303,1302,0,1,1570
1304,1303,0,1,842
1305,1304,0,1,1213
1306,1305,0,1,6120
1307,1306,0,1,2821
1308,1307,0,1,6719
1309,1308,0,1,7187
1310,1309,0,1,8753
1311,1310,0,1,2562
1312,1311,0,1,480
1313,1312,0,1,7711
1314,1313,0,1,441
1315,1314,0,1,9363
1316,1315,0,1,135
1317,1316,0,1,1444
1318,1317,0,1,7657
1319,1318,0,1,7847
1320,1319,0,1,9016
1321,1320,0,1,676
1322,1321,0,1,2820
1323,1322,0,1,851
1324,1323,0,1,3555
1325,1324,0,1,4490
1326,1325,0,1,1859
1327,1326,0,1,7583
1328,1327,0,1,1312
1329,1328,0,1,9548
1330,1329,0,1,5631
1331,1330,0,1,451
1332,1331,0,1,944
1333,1332,0,1,7389
1334,1333,0,1,2520
1335,1334,0,1,2869
1336,1335,0,1,8123
1337,1336,0,1,6459
1338,1337,0,1,263
1339,1338,0,1,3672
1340,1339,0,1,3789
1341,1340,0,1,6545
1342,1341,0,1,7032
1343,1342,0,1,8676
1344,1343,0,1,6245
1345,1344,0,1,6519
1346,1345,0,1,2599
1347,1346,0,1,1521
1348,1347,0,1,9551
1349,1348,0,1,9436
1350,1349,0,1,7183
1351,1350,0,1,5070
1352,1351,0,1,5822
1353,1352,0,1,1019
1354,1353,0,1,3513
1355,1354,0,1,2896
1356,1355,0,1,4223
1357,1356,0,1,4443
1358,1357,0,1,8846
1359,1358,0,1,7773
1360,1359,0,1,2293
1361,1360,0,1,6061
1362,1361,0,1,3923
1363,1362,0,1,1045
1364,1363,0,1,4875
1365,1364,0,1,5071
1366,1365,0,1,2495
1367,1366,0,1,448
1368,1367,0,1,332
1369,1368,0,1,8701
1370,1369,0,1,5417
1371,1370,0,1,2717
1372,1371,0,1,4966
1373,1372,0,1,6603
1374,1373,0,1,9242
1375,1374,0,1,5376
1376,1375,0,1,4706
1377,1376,0,1,8990
1378,1377,0,1,8287
1379,1378,0,1,98
1380,1379,0,1,1076
1381,1380,0,1,2410
1382,1381,0,1,9407
1383,1382,0,1,6305
1384,1383,0,1,6308
1385,1384,0,1,2367
1386,1385,0,1,2093
1387,1386,0,1,7373
1388,1387,0,1,3162
1389,1388,0,1,5995
1390,1389,0,1,8803
1391,1390,0,1,2502
1392,1391,0,1,2980
1393,1392,0,1,5632
1394,1393,0,1,6963
1395,1394,0,1,2721
1396,1395,0,1,7185
1397,1396,0,1,8161
1398,1397,0,1,6300
1399,1398,0,1,6226
1400,1399,0,1,1091
1401,1400,0,1,9949
1402,1401,0,1,2190
1403,1402,0,1,5195
1404,1403,0,1,7761
1405,1404,0,1,9325
1406,1405,0,1,2455
1407,1406,0,1,7297
1408,1407,0,1,686
1409,1408,0,1,9081
1410,1409,0,1,1785
1411,1410,0,1,7120
1412,1411,0,1,3270
1413,1412,0,1,9735
1414,1413,0,1,2583
1415,1414,0,1,3459
1416,1415,0,1,9439
1417,1416,0,1,1109
1418,1417,0,1,7862
1419,1418,0,1,5355
1420,1419,0,1,8363
1421,1420,0,1,6550
1422,1421,0,1,4805
1423,1422,0,1,9738
1424,1423,0,1,7386
1425,1424,0,1,3267
1426,1425,0,1,2666
1427,1426,0,1,5165
1428,1427,0,1,5571
1429,1428,0,1,1871
1430,1429,0,1,2587
1431,1430,0,1,5957
1432,1431,0,1,9142
1433,1432,0,1,654
1434,1433,0,1,7289
1435,1434,0,1,236
1436,1435,0,1,2679
1437,1436,0,1,248
1438,1437,0,1,7680
1439,1438,0,1,5545
1440,1439,0,1,8706
1441,1440,0,1,7653
1442,1441,0,1,484
1443,1442,0,1,7943
1444,1443,0,1,3966
1445,1444,0,1,4104
1446,1445,0,1,3753
1447,1446,0,1,5739
1448,1447,0,1,164
1449,1448,0,1,2618
1450,1449,0,1,9333
1451,1450,0,1,2558
1452,1451,0,1,7160
1453,1452,0,1,1187
1454,1453,0,1,9176
1455,1454,0,1,6230
1456,1455,0,1,4932
1457,1456,0,1,8244
1458,1457,0,1,4856
1459,1458,0,1,5600
1460,1459,0,1,7474
1461,1460,0,1,8040
1462,1461,0,1,466
1463,1462,0,1,4440
1464,1463,0,1,3563
1465,1464,0,1,2581
1466,1465,0,1,4734
1467,1466,0,1,7554
1468,1467,0,1,2886
1469,1468,0,1,8243
1470,1469,0,1,7686
1471,1470,0,1,5955
1472,1471,0,1,7037
1473,1472,0,1,1597
1474,1473,0,1,1574
1475,1474,0,1,2460
1476,1475,0,1,913
1477,1476,0,1,9244
1478,1477,0,1,2173
1479,1478,0,1,301
1480,1479,0,1,7172
1481,1480,0,1,7483
1482,1481,0,1,2391
1483,1482,0,1,4688
1484,1483,0,1,7204
1485,1484,0,1,155
1486,1485,0,1,5367
1487,1486,0,1,5335
1488,1487,0,1,4581
1489,1488,0,1,9403
1490,1489,0,1,2051
1491,1490,0,1,6580
1492,1491,0,1,5588
1493,1492,0,1,2745
1494,1493,0,1,9610
1495,1494,0,1,493
1496,1495,0,1,3065
1497,1496,0,1,5432
1498,1497,0,1,3094
1499,1498,0,1,6001
1500,1499,0,1,2621
1501,1500,0,1,9822
1502,1501,0,1,4699
1503,1502,0,1,688
1504,1503,0,1,5123
1505,1504,0,1,6999
1506,1505,0,1,9811
1507,1506,0,1,3654
1508,1507,1,1,6308
1509,1508,1,1,1877
1510,1509,1,1,5612
1511,1510,1,1,1599
1512,1511,1,1,7642
1513,1512,1,1,4084
1514,1513,1,1,9520
1515,1514,1,1,3728
1516,1515,1,1,2877
1517,1516,1,1,553
1518,1517,1,1,4055
1519,1518,1,1,7686
1520,1519,1,1,9427
1521,1520,1,1,2306
1522,1521,1,1,633
1523,1522,0,1,1715
1524,1523,0,1,3484
1525,1524,0,1,4522
1526,1525,0,1,3841
1527,1526,0,1,1142
1528,1527,0,1,5137
1529,1528,0,1,7048
1530,1529,0,1,6862
1531,1530,0,1,7113
1532,1531,0,1,7603
1533,1532,0,1,3811
1534,1533,0,1,1475
1535,1534,0,1,7296
1536,1535,0,1,6003
1537,1536,0,1,3403
1538,1537,0,1,5296
1539,1538,0,1,3111
1540,1539,0,1,3862
1541,1540,0,1,1274
1542,1541,0,1,4562
1543,1542,0,1,7612
1544,1543,0,1,5349
1545,1544,0,1,592
1546,1545,0,1,284
1547,1546,0,1,4880
1548,1547,0,1,5839
1549,1548,0,1,4934
1550,1549,0,1,8141
1551,1550,0,1,7472
1552,1551,0,1,2303
1553,1552,0,1,5012
1554,1553,0,1,2674
1555,1554,0,1,8897
1556,1555,0,1,3222
1557,1556,0,1,8759
1558,1557,0,1,2386
1559,1558,0,1,9625
1560,1559,0,1,2519
1561,1560,0,1,3828
1562,1561,0,1,6866
1563,1562,0,1,3088
1564,1563,0,1,8125
1565,1564,0,1,7827
1566,1565,0,1,5317
1567,1566,0,1,8042
1568,1567,0,1,9549
1569,1568,0,1,7554
1570,1569,3,1,3935
1571,1570,3,1,9509
1572,1571,3,1,6628
1573,1572,3,1,2546
1574,1573,3,1,7786
1575,1574,3,1,6893
1576,1575,3,1,8362
1577,1576,3,1,891
1578,1577,3,1,224
1579,1578,3,1,2438
1580,1579,3,1,6947
1581,1580,3,1,7110
1582,1581,3,1,6052
1583,1582,3,1,9569
1584,1583,3,1,8982
1585,1584,3,1,9334
1586,1585,3,1,4590
1587,1586,3,1,1828
1588,1587,3,1,3128
1589,1588,3,1,7983
1590,1589,3,1,7977
1591,1590,3,1,2994
1592,1591,3,1,6936
1593,1592,3,1,9629
1594,1593,3,1,415
1595,1594,3,1,3212
1596,1595,3,1,716
1597,1596,3,1,5574
1598,1597,3,1,9763
1599,1598,3,1,8355
1600,1599,3,1,6600
1601,1600,3,1,8871
1602,1601,3,1,3803
1603,1602,3,1,6188
1604,1603,3,1,7482
1605,1604,3,1,2463
1606,1605,3,1,3419
1607,1606,3,1,8702
