#,,,,,,,,,"generated_by='OpenQuake engine 3.11.4', start_date='2022-05-08T14:37:27', checksum=3467869817, investigation_time=1.0, ses_per_logic_tree_path=10000" 
rup_id,multiplicity,mag,centroid_lon,centroid_lat,centroid_depth,trt,strike,dip,rake 
769,1,5.550000E+00,1.844596E+01,-3.482962E+01,1.000000E+01,Stable Continental Crust,3.049851E+02,7.800000E+01,-1.200000E+00
770,1,5.250000E+00,1.839238E+01,-3.487458E+01,1.000000E+01,Stable Continental Crust,3.049873E+02,7.800065E+01,-1.200000E+00
771,1,6.350000E+00,1.806771E+01,-3.491584E+01,7.368698E+00,Stable Continental Crust,3.049675E+02,7.799920E+01,-1.200000E+00
772,1,5.050000E+00,1.845213E+01,-3.505445E+01,1.000000E+01,Stable Continental Crust,3.049951E+02,7.799571E+01,-1.200000E+00
773,1,5.550000E+00,1.834345E+01,-3.509941E+01,1.000000E+01,Stable Continental Crust,3.049853E+02,7.800121E+01,-1.200000E+00
774,1,5.050000E+00,2.050769E+01,-3.338400E+01,1.000000E+01,Stable Continental Crust,8.801276E+01,4.500224E+01,-8.000000E+01
775,1,5.350000E+00,2.153086E+01,-3.338400E+01,5.000000E+00,Stable Continental Crust,8.801907E+01,4.499939E+01,-8.000000E+01
776,1,5.050000E+00,2.131993E+01,-3.356386E+01,1.000000E+01,Stable Continental Crust,8.802041E+01,4.499860E+01,-8.000000E+01
777,1,5.650000E+00,2.072797E+01,-3.365379E+01,1.000000E+01,Stable Continental Crust,8.802448E+01,4.499943E+01,-8.000000E+01
778,1,5.750000E+00,2.121415E+01,-3.365379E+01,1.000000E+01,Stable Continental Crust,8.802817E+01,4.499858E+01,-8.000000E+01
779,1,5.350000E+00,1.981031E+01,-3.374373E+01,1.000000E+01,Stable Continental Crust,8.801524E+01,4.499942E+01,-8.000000E+01
780,1,5.150000E+00,2.084307E+01,-3.401352E+01,1.000000E+01,Stable Continental Crust,8.801759E+01,4.499873E+01,-8.000000E+01
781,1,5.050000E+00,2.024808E+01,-3.414842E+01,5.000000E+00,Stable Continental Crust,8.801032E+01,4.500225E+01,-8.000000E+01
782,1,5.150000E+00,2.068438E+01,-3.423835E+01,1.500000E+01,Stable Continental Crust,8.801993E+01,4.499879E+01,-8.000000E+01
783,1,5.250000E+00,1.959770E+01,-3.446318E+01,1.500000E+01,Stable Continental Crust,8.801273E+01,4.500120E+01,-8.000000E+01
784,1,5.250000E+00,1.976132E+01,-3.446318E+01,1.500000E+01,Stable Continental Crust,8.801273E+01,4.500116E+01,-8.000000E+01
785,1,5.050000E+00,1.981656E+01,-3.455312E+01,1.500000E+01,Stable Continental Crust,8.801537E+01,4.499866E+01,-8.000000E+01
786,1,5.050000E+00,1.981692E+01,-3.459808E+01,1.000000E+01,Stable Continental Crust,8.801537E+01,4.500222E+01,-8.000000E+01
787,1,5.350000E+00,1.981692E+01,-3.459808E+01,1.000000E+01,Stable Continental Crust,8.802093E+01,4.499945E+01,-8.000000E+01
788,1,5.150000E+00,2.123833E+01,-3.464305E+01,1.000000E+01,Stable Continental Crust,8.801531E+01,4.500204E+01,-8.000000E+01
789,1,5.750000E+00,2.031105E+01,-3.477795E+01,1.000000E+01,Stable Continental Crust,8.802818E+01,4.500046E+01,-8.000000E+01
790,1,5.150000E+00,2.091516E+01,-3.486788E+01,1.000000E+01,Stable Continental Crust,8.802219E+01,4.499876E+01,-8.000000E+01
791,1,5.250000E+00,2.091516E+01,-3.486788E+01,5.000000E+00,Stable Continental Crust,8.801482E+01,4.500116E+01,-8.000000E+01
792,1,5.650000E+00,2.129853E+01,-3.486166E+01,1.430874E+01,Stable Continental Crust,8.802737E+01,4.499944E+01,-8.000000E+01
793,1,5.650000E+00,2.036817E+01,-3.495160E+01,1.430874E+01,Stable Continental Crust,8.802453E+01,4.500146E+01,-8.000000E+01
794,1,5.350000E+00,2.125434E+01,-3.527232E+01,1.497253E+01,Stable Continental Crust,8.801907E+01,4.499947E+01,-8.000000E+01
795,1,6.150000E+00,1.793704E+01,-3.132226E+01,1.000000E+01,Stable Continental Crust,3.049787E+02,7.799931E+01,-1.200000E+00
796,1,5.350000E+00,1.835814E+01,-3.132227E+01,1.000000E+01,Stable Continental Crust,3.049917E+02,7.799986E+01,-1.200000E+00
797,1,5.550000E+00,1.909645E+01,-3.136723E+01,5.000000E+00,Stable Continental Crust,3.049906E+02,7.799772E+01,-1.200000E+00
798,1,5.650000E+00,1.835851E+01,-3.141427E+01,1.367437E+01,Stable Continental Crust,3.049884E+02,7.799841E+01,-1.200000E+00
799,1,5.450000E+00,1.862365E+01,-3.141220E+01,5.000000E+00,Stable Continental Crust,3.049866E+02,7.800079E+01,-1.200000E+00
800,1,6.550000E+00,1.894460E+01,-3.140632E+01,8.750000E+00,Stable Continental Crust,3.049665E+02,7.799885E+01,-1.200000E+00
801,1,5.250000E+00,1.778140E+01,-3.145716E+01,1.000000E+01,Stable Continental Crust,3.049881E+02,7.799997E+01,-1.200000E+00
802,1,5.550000E+00,1.888710E+01,-3.145872E+01,1.400171E+01,Stable Continental Crust,3.049923E+02,7.800005E+01,-1.200000E+00
803,1,5.150000E+00,1.899380E+01,-3.145716E+01,1.000000E+01,Stable Continental Crust,3.049907E+02,7.800028E+01,-1.200000E+00
804,1,6.150000E+00,1.920605E+01,-3.145547E+01,6.083087E+00,Stable Continental Crust,3.049786E+02,7.799883E+01,-1.200000E+00
805,1,6.350000E+00,1.920466E+01,-3.145716E+01,1.000000E+01,Stable Continental Crust,3.049730E+02,7.800043E+01,-1.200000E+00
806,1,5.350000E+00,1.794038E+01,-3.150213E+01,1.000000E+01,Stable Continental Crust,3.049944E+02,7.799989E+01,-1.200000E+00
807,1,5.050000E+00,1.757187E+01,-3.154709E+01,5.000000E+00,Stable Continental Crust,3.049858E+02,7.799837E+01,-1.200000E+00
808,1,6.250000E+00,1.767739E+01,-3.154709E+01,1.000000E+01,Stable Continental Crust,3.049741E+02,7.799945E+01,-1.200000E+00
809,1,6.450000E+00,1.809871E+01,-3.154806E+01,9.381413E+00,Stable Continental Crust,3.049703E+02,7.800069E+01,-1.200000E+00
810,1,6.050000E+00,1.836401E+01,-3.154626E+01,5.533550E+00,Stable Continental Crust,3.049785E+02,7.800028E+01,-1.200000E+00
811,1,5.250000E+00,1.841583E+01,-3.154740E+01,1.480278E+01,Stable Continental Crust,3.049888E+02,7.800020E+01,-1.200000E+00
812,1,5.050000E+00,1.889097E+01,-3.154709E+01,1.500000E+01,Stable Continental Crust,3.049858E+02,7.799837E+01,-1.200000E+00
813,1,5.450000E+00,1.831169E+01,-3.163813E+01,1.429682E+01,Stable Continental Crust,3.049869E+02,7.800065E+01,-1.200000E+00
814,1,5.250000E+00,1.757385E+01,-3.168199E+01,1.000000E+01,Stable Continental Crust,3.049879E+02,7.799996E+01,-1.200000E+00
815,1,5.350000E+00,1.847215E+01,-3.168199E+01,5.000000E+00,Stable Continental Crust,3.049924E+02,7.800103E+01,-1.200000E+00
816,1,5.950000E+00,1.752165E+01,-3.172696E+01,1.000000E+01,Stable Continental Crust,3.049819E+02,7.800117E+01,-1.200000E+00
817,1,5.250000E+00,1.868446E+01,-3.172727E+01,1.480278E+01,Stable Continental Crust,3.049901E+02,7.799952E+01,-1.200000E+00
818,1,6.150000E+00,1.757586E+01,-3.181689E+01,1.000000E+01,Stable Continental Crust,3.049764E+02,7.800115E+01,-1.200000E+00
819,1,5.450000E+00,1.768079E+01,-3.181799E+01,1.429682E+01,Stable Continental Crust,3.049912E+02,7.799742E+01,-1.200000E+00
820,1,5.250000E+00,1.799920E+01,-3.181689E+01,1.000000E+01,Stable Continental Crust,3.049901E+02,7.799977E+01,-1.200000E+00
821,1,5.050000E+00,1.821087E+01,-3.181689E+01,1.500000E+01,Stable Continental Crust,3.049879E+02,7.800098E+01,-1.200000E+00
822,1,5.750000E+00,1.831774E+01,-3.186185E+01,5.000000E+00,Stable Continental Crust,3.049861E+02,7.800101E+01,-1.200000E+00
823,1,6.350000E+00,1.778279E+01,-3.191445E+01,1.013130E+01,Stable Continental Crust,3.049742E+02,7.800048E+01,-1.200000E+00
824,1,5.850000E+00,1.831877E+01,-3.190682E+01,5.000000E+00,Stable Continental Crust,3.049843E+02,7.799750E+01,-1.200000E+00
825,1,6.050000E+00,1.847768E+01,-3.190682E+01,1.000000E+01,Stable Continental Crust,3.049803E+02,7.800058E+01,-1.200000E+00
826,1,5.150000E+00,1.884846E+01,-3.190682E+01,1.000000E+01,Stable Continental Crust,3.049869E+02,7.799834E+01,-1.200000E+00
827,1,6.050000E+00,1.741889E+01,-3.195178E+01,1.000000E+01,Stable Continental Crust,3.049779E+02,7.799994E+01,-1.200000E+00
828,1,5.950000E+00,1.799855E+01,-3.195576E+01,1.246190E+01,Stable Continental Crust,3.049824E+02,7.800063E+01,-1.200000E+00
829,1,5.450000E+00,1.810782E+01,-3.195179E+01,1.000000E+01,Stable Continental Crust,3.049871E+02,7.799737E+01,-1.200000E+00
830,1,5.250000E+00,1.879651E+01,-3.195210E+01,1.480278E+01,Stable Continental Crust,3.049875E+02,7.800079E+01,-1.200000E+00
831,1,5.550000E+00,1.747122E+01,-3.199832E+01,1.400171E+01,Stable Continental Crust,3.049879E+02,7.799953E+01,-1.200000E+00
832,1,5.350000E+00,1.959335E+01,-3.199675E+01,1.000000E+01,Stable Continental Crust,3.049909E+02,7.800059E+01,-1.200000E+00
833,1,5.250000E+00,1.816249E+01,-3.204203E+01,1.480278E+01,Stable Continental Crust,3.049952E+02,7.799994E+01,-1.200000E+00
834,1,5.750000E+00,1.816274E+01,-3.204172E+01,5.000000E+00,Stable Continental Crust,3.049832E+02,7.800096E+01,-1.200000E+00
835,1,5.950000E+00,1.831860E+01,-3.204570E+01,1.246190E+01,Stable Continental Crust,3.049854E+02,7.799728E+01,-1.200000E+00
836,1,5.750000E+00,1.842798E+01,-3.204172E+01,5.000000E+00,Stable Continental Crust,3.049832E+02,7.800027E+01,-1.200000E+00
837,1,5.050000E+00,1.864017E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049895E+02,7.800378E+01,-1.200000E+00
838,1,5.550000E+00,1.885107E+01,-3.204329E+01,1.400171E+01,Stable Continental Crust,3.049902E+02,7.799972E+01,-1.200000E+00
839,1,5.050000E+00,1.917064E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049895E+02,7.800378E+01,-1.200000E+00
840,1,5.150000E+00,1.938283E+01,-3.204172E+01,5.000000E+00,Stable Continental Crust,3.049916E+02,7.800188E+01,-1.200000E+00
841,1,5.750000E+00,1.832293E+01,-3.208669E+01,5.000000E+00,Stable Continental Crust,3.049825E+02,7.799848E+01,-1.200000E+00
842,1,5.050000E+00,1.943747E+01,-3.208669E+01,1.500000E+01,Stable Continental Crust,3.049931E+02,7.800089E+01,-1.200000E+00
843,1,5.350000E+00,1.948997E+01,-3.208737E+01,1.456289E+01,Stable Continental Crust,3.049892E+02,7.800023E+01,-1.200000E+00
844,1,5.950000E+00,1.816468E+01,-3.213165E+01,1.000000E+01,Stable Continental Crust,3.049807E+02,7.799943E+01,-1.200000E+00
845,1,5.850000E+00,1.901566E+01,-3.217662E+01,1.000000E+01,Stable Continental Crust,3.049845E+02,7.799975E+01,-1.200000E+00
846,1,5.350000E+00,1.954691E+01,-3.217662E+01,1.000000E+01,Stable Continental Crust,3.049919E+02,7.799634E+01,-1.200000E+00
847,1,5.050000E+00,1.726304E+01,-3.222158E+01,1.000000E+01,Stable Continental Crust,3.049831E+02,7.799950E+01,-1.200000E+00
848,1,5.750000E+00,1.906801E+01,-3.222423E+01,1.331129E+01,Stable Continental Crust,3.049879E+02,7.799810E+01,-1.200000E+00
849,1,5.350000E+00,1.721038E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049863E+02,7.800052E+01,-1.200000E+00
850,1,5.150000E+00,1.736992E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049902E+02,7.799939E+01,-1.200000E+00
851,1,5.050000E+00,1.843348E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049917E+02,7.799998E+01,-1.200000E+00
852,1,5.050000E+00,1.864619E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049917E+02,7.799998E+01,-1.200000E+00
853,1,6.550000E+00,1.895716E+01,-3.227634E+01,8.750000E+00,Stable Continental Crust,3.049649E+02,7.799939E+01,-1.200000E+00
854,1,5.750000E+00,1.912480E+01,-3.226655E+01,5.000000E+00,Stable Continental Crust,3.049847E+02,7.799921E+01,-1.200000E+00
855,1,5.450000E+00,1.747600E+01,-3.231262E+01,1.429682E+01,Stable Continental Crust,3.049858E+02,7.799664E+01,-1.200000E+00
856,1,5.350000E+00,1.774293E+01,-3.231152E+01,1.000000E+01,Stable Continental Crust,3.049888E+02,7.799685E+01,-1.200000E+00
857,1,5.050000E+00,1.779614E+01,-3.231152E+01,5.000000E+00,Stable Continental Crust,3.049911E+02,7.799764E+01,-1.200000E+00
858,1,5.950000E+00,1.880373E+01,-3.231549E+01,1.246190E+01,Stable Continental Crust,3.049829E+02,7.800127E+01,-1.200000E+00
859,1,5.350000E+00,1.907305E+01,-3.231152E+01,1.000000E+01,Stable Continental Crust,3.049888E+02,7.799685E+01,-1.200000E+00
860,1,5.850000E+00,1.907033E+01,-3.231479E+01,1.290858E+01,Stable Continental Crust,3.049840E+02,7.799880E+01,-1.200000E+00
861,1,5.450000E+00,1.949868E+01,-3.231152E+01,5.000000E+00,Stable Continental Crust,3.049877E+02,7.800478E+01,-1.200000E+00
862,1,5.150000E+00,1.827601E+01,-3.235648E+01,1.500000E+01,Stable Continental Crust,3.049909E+02,7.800368E+01,-1.200000E+00
863,1,5.750000E+00,1.848893E+01,-3.235648E+01,5.000000E+00,Stable Continental Crust,3.049813E+02,7.800122E+01,-1.200000E+00
864,1,5.150000E+00,1.923417E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049909E+02,7.800241E+01,-1.200000E+00
865,1,6.550000E+00,1.928577E+01,-3.235844E+01,8.750000E+00,Stable Continental Crust,3.049628E+02,7.800096E+01,-1.200000E+00
866,1,5.550000E+00,1.955355E+01,-3.235649E+01,5.000000E+00,Stable Continental Crust,3.049901E+02,7.799944E+01,-1.200000E+00
867,1,5.350000E+00,1.758470E+01,-3.240145E+01,1.000000E+01,Stable Continental Crust,3.049862E+02,7.800106E+01,-1.200000E+00
868,1,5.150000E+00,1.864985E+01,-3.240145E+01,1.000000E+01,Stable Continental Crust,3.049891E+02,7.799874E+01,-1.200000E+00
869,1,5.450000E+00,1.928893E+01,-3.240145E+01,1.000000E+01,Stable Continental Crust,3.049904E+02,7.800077E+01,-1.200000E+00
870,1,5.550000E+00,1.944871E+01,-3.240145E+01,1.000000E+01,Stable Continental Crust,3.049868E+02,7.800251E+01,-1.200000E+00
871,1,5.450000E+00,1.955431E+01,-3.240255E+01,1.429682E+01,Stable Continental Crust,3.049913E+02,7.799859E+01,-1.200000E+00
872,1,5.550000E+00,1.822479E+01,-3.244641E+01,5.000000E+00,Stable Continental Crust,3.049879E+02,7.799990E+01,-1.200000E+00
873,1,6.250000E+00,1.950581E+01,-3.244376E+01,6.692619E+00,Stable Continental Crust,3.049752E+02,7.799976E+01,-1.200000E+00
874,1,6.050000E+00,1.965952E+01,-3.245116E+01,1.196645E+01,Stable Continental Crust,3.049782E+02,7.800042E+01,-1.200000E+00
875,1,5.250000E+00,1.971675E+01,-3.244641E+01,1.000000E+01,Stable Continental Crust,3.049920E+02,7.800092E+01,-1.200000E+00
876,1,5.050000E+00,1.849236E+01,-3.249138E+01,1.500000E+01,Stable Continental Crust,3.049933E+02,7.800582E+01,-1.200000E+00
877,1,5.350000E+00,1.886553E+01,-3.249138E+01,1.000000E+01,Stable Continental Crust,3.049902E+02,7.800179E+01,-1.200000E+00
878,1,6.250000E+00,1.944650E+01,-3.249794E+01,1.080738E+01,Stable Continental Crust,3.049756E+02,7.799963E+01,-1.200000E+00
879,1,5.150000E+00,1.732008E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049935E+02,7.799940E+01,-1.200000E+00
880,1,5.950000E+00,1.785016E+01,-3.254032E+01,1.246190E+01,Stable Continental Crust,3.049815E+02,7.799764E+01,-1.200000E+00
881,1,5.950000E+00,1.806351E+01,-3.254032E+01,1.246190E+01,Stable Continental Crust,3.049821E+02,7.799709E+01,-1.200000E+00
882,1,5.050000E+00,1.849351E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049914E+02,7.800492E+01,-1.200000E+00
883,1,5.350000E+00,1.849351E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049875E+02,7.800060E+01,-1.200000E+00
884,1,5.750000E+00,1.694710E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049862E+02,7.799892E+01,-1.200000E+00
885,1,5.050000E+00,1.710719E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049978E+02,7.799588E+01,-1.200000E+00
886,1,5.150000E+00,1.742737E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049927E+02,7.800005E+01,-1.200000E+00
887,1,5.150000E+00,1.774756E+01,-3.258131E+01,1.500000E+01,Stable Continental Crust,3.049927E+02,7.800005E+01,-1.200000E+00
888,1,5.450000E+00,1.849466E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049876E+02,7.799689E+01,-1.200000E+00
889,1,6.450000E+00,1.902749E+01,-3.258228E+01,9.381413E+00,Stable Continental Crust,3.049696E+02,7.799915E+01,-1.200000E+00
890,1,5.050000E+00,1.945521E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049992E+02,7.799448E+01,-1.200000E+00
891,1,5.050000E+00,1.769494E+01,-3.262628E+01,5.000000E+00,Stable Continental Crust,3.049900E+02,7.799836E+01,-1.200000E+00
892,1,5.450000E+00,1.913650E+01,-3.262627E+01,1.000000E+01,Stable Continental Crust,3.049852E+02,7.800327E+01,-1.200000E+00
893,1,5.050000E+00,1.924328E+01,-3.262628E+01,1.500000E+01,Stable Continental Crust,3.049886E+02,7.799977E+01,-1.200000E+00
894,1,5.050000E+00,1.935006E+01,-3.262628E+01,1.500000E+01,Stable Continental Crust,3.049886E+02,7.800117E+01,-1.200000E+00
895,1,5.650000E+00,1.940173E+01,-3.262835E+01,1.367437E+01,Stable Continental Crust,3.049848E+02,7.800081E+01,-1.200000E+00
896,1,5.650000E+00,1.945684E+01,-3.262628E+01,1.000000E+01,Stable Continental Crust,3.049829E+02,7.799815E+01,-1.200000E+00
897,1,5.750000E+00,1.731957E+01,-3.267389E+01,1.331129E+01,Stable Continental Crust,3.049850E+02,7.800111E+01,-1.200000E+00
898,1,5.150000E+00,1.822987E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049881E+02,7.800440E+01,-1.200000E+00
899,1,5.350000E+00,1.844354E+01,-3.267125E+01,5.000000E+00,Stable Continental Crust,3.049922E+02,7.800122E+01,-1.200000E+00
900,1,5.050000E+00,1.892430E+01,-3.267125E+01,1.500000E+01,Stable Continental Crust,3.049902E+02,7.800029E+01,-1.200000E+00
901,1,5.050000E+00,1.903114E+01,-3.267125E+01,1.500000E+01,Stable Continental Crust,3.049916E+02,7.800029E+01,-1.200000E+00
902,1,5.450000E+00,1.919139E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049896E+02,7.799703E+01,-1.200000E+00
903,1,5.150000E+00,1.945848E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049881E+02,7.800440E+01,-1.200000E+00
904,1,5.050000E+00,1.956532E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049930E+02,7.799888E+01,-1.200000E+00
905,1,5.250000E+00,1.732234E+01,-3.271621E+01,1.000000E+01,Stable Continental Crust,3.049942E+02,7.799714E+01,-1.200000E+00
906,1,5.550000E+00,1.758956E+01,-3.271621E+01,5.000000E+00,Stable Continental Crust,3.049897E+02,7.799886E+01,-1.200000E+00
907,1,6.150000E+00,1.940809E+01,-3.271452E+01,6.083087E+00,Stable Continental Crust,3.049767E+02,7.799960E+01,-1.200000E+00
908,1,6.350000E+00,1.994112E+01,-3.271621E+01,1.000000E+01,Stable Continental Crust,3.049694E+02,7.800029E+01,-1.200000E+00
909,1,5.750000E+00,1.769721E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049879E+02,7.799915E+01,-1.200000E+00
910,1,6.050000E+00,1.807220E+01,-3.276034E+01,5.533550E+00,Stable Continental Crust,3.049786E+02,7.800237E+01,-1.200000E+00
911,1,5.150000E+00,1.914094E+01,-3.276118E+01,1.500000E+01,Stable Continental Crust,3.049937E+02,7.799889E+01,-1.200000E+00
912,1,6.250000E+00,1.924788E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049748E+02,7.800093E+01,-1.200000E+00
913,1,6.450000E+00,1.988873E+01,-3.276215E+01,9.381413E+00,Stable Continental Crust,3.049686E+02,7.799850E+01,-1.200000E+00
914,1,6.150000E+00,1.715830E+01,-3.281175E+01,1.141691E+01,Stable Continental Crust,3.049735E+02,7.800037E+01,-1.200000E+00
915,1,5.050000E+00,1.908893E+01,-3.280614E+01,1.500000E+01,Stable Continental Crust,3.049935E+02,7.799906E+01,-1.200000E+00
916,1,5.950000E+00,1.930292E+01,-3.280614E+01,1.000000E+01,Stable Continental Crust,3.049802E+02,7.799986E+01,-1.200000E+00
917,1,5.050000E+00,1.689583E+01,-3.285111E+01,1.000000E+01,Stable Continental Crust,3.049914E+02,7.800437E+01,-1.200000E+00
918,1,5.450000E+00,1.705641E+01,-3.285111E+01,5.000000E+00,Stable Continental Crust,3.049896E+02,7.800143E+01,-1.200000E+00
919,1,5.850000E+00,1.716073E+01,-3.285438E+01,1.290858E+01,Stable Continental Crust,3.049804E+02,7.799976E+01,-1.200000E+00
920,1,5.250000E+00,1.743083E+01,-3.285141E+01,1.480278E+01,Stable Continental Crust,3.049883E+02,7.800113E+01,-1.200000E+00
921,1,6.550000E+00,1.775714E+01,-3.284524E+01,8.750000E+00,Stable Continental Crust,3.049617E+02,7.800006E+01,-1.200000E+00
922,1,5.350000E+00,1.892981E+01,-3.285111E+01,5.000000E+00,Stable Continental Crust,3.049875E+02,7.800072E+01,-1.200000E+00
923,1,5.350000E+00,1.994680E+01,-3.285111E+01,1.000000E+01,Stable Continental Crust,3.049875E+02,7.800072E+01,-1.200000E+00
924,1,5.050000E+00,1.764593E+01,-3.289608E+01,1.500000E+01,Stable Continental Crust,3.049921E+02,7.799537E+01,-1.200000E+00
925,1,5.150000E+00,1.818146E+01,-3.289607E+01,1.000000E+01,Stable Continental Crust,3.049888E+02,7.800395E+01,-1.200000E+00
926,1,6.150000E+00,1.823643E+01,-3.289438E+01,6.083087E+00,Stable Continental Crust,3.049780E+02,7.799927E+01,-1.200000E+00
927,1,5.350000E+00,1.909129E+01,-3.289676E+01,1.456289E+01,Stable Continental Crust,3.049849E+02,7.800064E+01,-1.200000E+00
928,1,5.350000E+00,1.978804E+01,-3.289608E+01,1.000000E+01,Stable Continental Crust,3.049846E+02,7.800062E+01,-1.200000E+00
929,1,5.350000E+00,1.994870E+01,-3.289608E+01,1.000000E+01,Stable Continental Crust,3.049857E+02,7.799959E+01,-1.200000E+00
930,1,5.850000E+00,1.711086E+01,-3.294104E+01,5.000000E+00,Stable Continental Crust,3.049804E+02,7.800045E+01,-1.200000E+00
931,1,6.250000E+00,1.759308E+01,-3.294104E+01,1.000000E+01,Stable Continental Crust,3.049746E+02,7.800004E+01,-1.200000E+00
932,1,6.150000E+00,1.833852E+01,-3.294665E+01,1.141691E+01,Stable Continental Crust,3.049760E+02,7.800082E+01,-1.200000E+00
933,1,5.550000E+00,1.882543E+01,-3.294104E+01,1.000000E+01,Stable Continental Crust,3.049880E+02,7.800221E+01,-1.200000E+00
934,1,5.450000E+00,1.770009E+01,-3.298711E+01,1.429682E+01,Stable Continental Crust,3.049902E+02,7.800084E+01,-1.200000E+00
935,1,5.850000E+00,1.780822E+01,-3.298600E+01,1.000000E+01,Stable Continental Crust,3.049836E+02,7.800204E+01,-1.200000E+00
936,1,6.150000E+00,1.828601E+01,-3.299162E+01,1.141691E+01,Stable Continental Crust,3.049782E+02,7.799944E+01,-1.200000E+00
937,1,5.450000E+00,1.845151E+01,-3.298601E+01,1.000000E+01,Stable Continental Crust,3.049860E+02,7.799986E+01,-1.200000E+00
938,1,5.250000E+00,1.893398E+01,-3.298600E+01,1.000000E+01,Stable Continental Crust,3.049833E+02,7.800126E+01,-1.200000E+00
939,1,6.050000E+00,1.909480E+01,-3.298600E+01,1.000000E+01,Stable Continental Crust,3.049744E+02,7.800047E+01,-1.200000E+00
940,1,6.250000E+00,1.968669E+01,-3.298336E+01,6.692619E+00,Stable Continental Crust,3.049746E+02,7.800026E+01,-1.200000E+00
941,1,5.050000E+00,1.995252E+01,-3.298601E+01,1.500000E+01,Stable Continental Crust,3.049908E+02,7.799506E+01,-1.200000E+00
942,1,5.250000E+00,1.678972E+01,-3.303128E+01,1.480278E+01,Stable Continental Crust,3.049922E+02,7.799981E+01,-1.200000E+00
943,1,6.450000E+00,1.732552E+01,-3.303194E+01,9.381413E+00,Stable Continental Crust,3.049667E+02,7.800059E+01,-1.200000E+00
944,1,5.150000E+00,1.743360E+01,-3.303097E+01,1.000000E+01,Stable Continental Crust,3.049907E+02,7.799918E+01,-1.200000E+00
945,1,6.450000E+00,1.952454E+01,-3.303194E+01,9.381413E+00,Stable Continental Crust,3.049667E+02,7.800059E+01,-1.200000E+00
946,1,6.050000E+00,1.957899E+01,-3.303098E+01,1.000000E+01,Stable Continental Crust,3.049815E+02,7.799825E+01,-1.200000E+00
947,1,5.950000E+00,1.962930E+01,-3.303495E+01,1.246190E+01,Stable Continental Crust,3.049832E+02,7.799796E+01,-1.200000E+00
948,1,5.250000E+00,1.775594E+01,-3.307625E+01,1.480278E+01,Stable Continental Crust,3.049900E+02,7.799950E+01,-1.200000E+00
949,1,6.350000E+00,1.834649E+01,-3.307594E+01,1.000000E+01,Stable Continental Crust,3.049721E+02,7.800055E+01,-1.200000E+00
950,1,5.350000E+00,1.936606E+01,-3.307594E+01,5.000000E+00,Stable Continental Crust,3.049877E+02,7.800021E+01,-1.200000E+00
951,1,5.150000E+00,2.006367E+01,-3.307594E+01,1.000000E+01,Stable Continental Crust,3.049959E+02,7.799431E+01,-1.200000E+00
952,1,5.450000E+00,1.668229E+01,-3.312201E+01,1.429682E+01,Stable Continental Crust,3.049898E+02,7.800116E+01,-1.200000E+00
953,1,5.950000E+00,1.732416E+01,-3.312488E+01,1.246190E+01,Stable Continental Crust,3.049812E+02,7.799990E+01,-1.200000E+00
954,1,5.150000E+00,1.850865E+01,-3.312091E+01,5.000000E+00,Stable Continental Crust,3.049898E+02,7.800488E+01,-1.200000E+00
955,1,5.250000E+00,1.968982E+01,-3.312091E+01,1.000000E+01,Stable Continental Crust,3.049905E+02,7.800031E+01,-1.200000E+00
956,1,5.350000E+00,1.829497E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049851E+02,7.800106E+01,-1.200000E+00
957,1,5.950000E+00,1.850989E+01,-3.316581E+01,5.038104E+00,Stable Continental Crust,3.049823E+02,7.799948E+01,-1.200000E+00
958,1,5.250000E+00,1.861701E+01,-3.316618E+01,1.480278E+01,Stable Continental Crust,3.049888E+02,7.800114E+01,-1.200000E+00
959,1,5.150000E+00,1.947674E+01,-3.316587E+01,5.000000E+00,Stable Continental Crust,3.049973E+02,7.799749E+01,-1.200000E+00
960,1,5.150000E+00,1.969161E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049973E+02,7.799876E+01,-1.200000E+00
