#,,,,,,,,,"generated_by='OpenQuake engine 3.11.4', start_date='2022-05-09T18:56:22', checksum=3467869817, investigation_time=1.0, ses_per_logic_tree_path=10000" 
rup_id,multiplicity,mag,centroid_lon,centroid_lat,centroid_depth,trt,strike,dip,rake 
393,1,5.350000E+00,2.112794E+01,-3.459783E+01,1.497253E+01,Stable Continental Crust,8.801714E+01,4.500210E+01,-8.000000E+01
394,1,5.150000E+00,2.113223E+01,-3.477795E+01,1.000000E+01,Stable Continental Crust,8.801527E+01,4.500201E+01,-8.000000E+01
395,1,5.450000E+00,2.108054E+01,-3.491079E+01,1.477180E+01,Stable Continental Crust,8.801447E+01,4.500092E+01,-8.000000E+01
396,1,5.250000E+00,2.141708E+01,-3.518264E+01,1.000000E+01,Stable Continental Crust,8.801481E+01,4.500116E+01,-8.000000E+01
397,1,5.250000E+00,2.114640E+01,-3.536250E+01,1.000000E+01,Stable Continental Crust,8.801900E+01,4.499821E+01,-8.000000E+01
398,1,6.050000E+00,1.867279E+01,-3.127730E+01,1.000000E+01,Stable Continental Crust,3.049807E+02,7.800042E+01,-1.200000E+00
399,1,5.150000E+00,1.788441E+01,-3.132226E+01,1.000000E+01,Stable Continental Crust,3.049915E+02,7.800294E+01,-1.200000E+00
400,1,5.550000E+00,1.798840E+01,-3.132383E+01,1.400171E+01,Stable Continental Crust,3.049875E+02,7.800050E+01,-1.200000E+00
401,1,5.150000E+00,1.835814E+01,-3.132226E+01,1.000000E+01,Stable Continental Crust,3.049928E+02,7.800294E+01,-1.200000E+00
402,1,6.150000E+00,1.840618E+01,-3.132787E+01,1.141691E+01,Stable Continental Crust,3.049773E+02,7.800062E+01,-1.200000E+00
403,1,5.750000E+00,1.820214E+01,-3.141220E+01,1.000000E+01,Stable Continental Crust,3.049870E+02,7.799737E+01,-1.200000E+00
404,1,6.250000E+00,1.767597E+01,-3.145716E+01,1.000000E+01,Stable Continental Crust,3.049753E+02,7.799986E+01,-1.200000E+00
405,1,5.950000E+00,1.846341E+01,-3.146114E+01,1.246190E+01,Stable Continental Crust,3.049823E+02,7.799955E+01,-1.200000E+00
406,1,5.350000E+00,1.909923E+01,-3.145716E+01,5.000000E+00,Stable Continental Crust,3.049926E+02,7.800117E+01,-1.200000E+00
407,1,5.250000E+00,1.767643E+01,-3.150244E+01,1.480278E+01,Stable Continental Crust,3.049849E+02,7.799951E+01,-1.200000E+00
408,1,5.750000E+00,1.815133E+01,-3.150213E+01,5.000000E+00,Stable Continental Crust,3.049879E+02,7.799829E+01,-1.200000E+00
409,1,5.050000E+00,1.862598E+01,-3.150213E+01,5.000000E+00,Stable Continental Crust,3.049928E+02,7.799461E+01,-1.200000E+00
410,1,5.250000E+00,1.873267E+01,-3.154709E+01,1.000000E+01,Stable Continental Crust,3.049872E+02,7.799631E+01,-1.200000E+00
411,1,5.150000E+00,1.936584E+01,-3.154709E+01,1.500000E+01,Stable Continental Crust,3.049904E+02,7.799883E+01,-1.200000E+00
412,1,5.150000E+00,1.773090E+01,-3.159206E+01,1.500000E+01,Stable Continental Crust,3.049849E+02,7.800370E+01,-1.200000E+00
413,1,5.050000E+00,1.778369E+01,-3.159206E+01,1.500000E+01,Stable Continental Crust,3.049905E+02,7.800357E+01,-1.200000E+00
414,1,6.050000E+00,1.778368E+01,-3.159206E+01,1.000000E+01,Stable Continental Crust,3.049814E+02,7.800014E+01,-1.200000E+00
415,1,5.050000E+00,1.825879E+01,-3.159206E+01,1.500000E+01,Stable Continental Crust,3.049876E+02,7.800500E+01,-1.200000E+00
416,1,6.150000E+00,1.831158E+01,-3.159206E+01,1.000000E+01,Stable Continental Crust,3.049783E+02,7.800095E+01,-1.200000E+00
417,1,5.650000E+00,1.841716E+01,-3.159206E+01,5.000000E+00,Stable Continental Crust,3.049880E+02,7.800061E+01,-1.200000E+00
418,1,6.350000E+00,1.851647E+01,-3.159968E+01,1.013130E+01,Stable Continental Crust,3.049715E+02,7.799950E+01,-1.200000E+00
419,1,5.950000E+00,1.931458E+01,-3.159206E+01,1.000000E+01,Stable Continental Crust,3.049824E+02,7.799876E+01,-1.200000E+00
420,1,6.150000E+00,1.799571E+01,-3.163702E+01,1.000000E+01,Stable Continental Crust,3.049790E+02,7.799900E+01,-1.200000E+00
421,1,5.850000E+00,1.836542E+01,-3.163703E+01,5.000000E+00,Stable Continental Crust,3.049833E+02,7.800018E+01,-1.200000E+00
422,1,5.250000E+00,1.778522E+01,-3.168199E+01,1.000000E+01,Stable Continental Crust,3.049867E+02,7.800111E+01,-1.200000E+00
423,1,5.550000E+00,1.862938E+01,-3.168355E+01,1.400171E+01,Stable Continental Crust,3.049878E+02,7.799912E+01,-1.200000E+00
424,1,5.050000E+00,1.873635E+01,-3.168199E+01,5.000000E+00,Stable Continental Crust,3.049938E+02,7.799824E+01,-1.200000E+00
425,1,5.250000E+00,1.884177E+01,-3.168230E+01,1.480278E+01,Stable Continental Crust,3.049860E+02,7.800113E+01,-1.200000E+00
426,1,5.550000E+00,1.947771E+01,-3.172696E+01,5.000000E+00,Stable Continental Crust,3.049874E+02,7.800007E+01,-1.200000E+00
427,1,5.850000E+00,1.805121E+01,-3.177192E+01,5.000000E+00,Stable Continental Crust,3.049859E+02,7.799955E+01,-1.200000E+00
428,1,5.050000E+00,1.916194E+01,-3.177192E+01,1.000000E+01,Stable Continental Crust,3.049977E+02,7.799911E+01,-1.200000E+00
429,1,5.550000E+00,1.937351E+01,-3.177192E+01,1.000000E+01,Stable Continental Crust,3.049851E+02,7.800024E+01,-1.200000E+00
430,1,5.050000E+00,1.942640E+01,-3.177192E+01,1.500000E+01,Stable Continental Crust,3.049977E+02,7.799911E+01,-1.200000E+00
431,1,5.350000E+00,1.752294E+01,-3.181689E+01,1.000000E+01,Stable Continental Crust,3.049904E+02,7.799791E+01,-1.200000E+00
432,1,5.050000E+00,1.784045E+01,-3.181689E+01,1.000000E+01,Stable Continental Crust,3.049865E+02,7.799956E+01,-1.200000E+00
433,1,5.750000E+00,1.932214E+01,-3.181689E+01,1.000000E+01,Stable Continental Crust,3.049846E+02,7.799820E+01,-1.200000E+00
434,1,5.350000E+00,1.800008E+01,-3.186186E+01,1.000000E+01,Stable Continental Crust,3.049925E+02,7.800120E+01,-1.200000E+00
435,1,5.550000E+00,1.831774E+01,-3.186185E+01,5.000000E+00,Stable Continental Crust,3.049915E+02,7.799975E+01,-1.200000E+00
436,1,5.950000E+00,1.879428E+01,-3.186180E+01,5.038104E+00,Stable Continental Crust,3.049823E+02,7.799874E+01,-1.200000E+00
437,1,6.250000E+00,1.757178E+01,-3.191339E+01,1.080738E+01,Stable Continental Crust,3.049747E+02,7.799944E+01,-1.200000E+00
438,1,5.050000E+00,1.794799E+01,-3.190682E+01,5.000000E+00,Stable Continental Crust,3.049954E+02,7.799905E+01,-1.200000E+00
439,1,5.350000E+00,1.837174E+01,-3.190682E+01,1.000000E+01,Stable Continental Crust,3.049886E+02,7.799995E+01,-1.200000E+00
440,1,6.150000E+00,1.773686E+01,-3.195179E+01,1.000000E+01,Stable Continental Crust,3.049783E+02,7.799934E+01,-1.200000E+00
441,1,5.850000E+00,1.816082E+01,-3.195179E+01,1.000000E+01,Stable Continental Crust,3.049820E+02,7.800168E+01,-1.200000E+00
442,1,5.050000E+00,1.869077E+01,-3.195179E+01,5.000000E+00,Stable Continental Crust,3.049940E+02,7.800092E+01,-1.200000E+00
443,1,5.550000E+00,1.953870E+01,-3.195179E+01,1.000000E+01,Stable Continental Crust,3.049895E+02,7.800011E+01,-1.200000E+00
444,1,6.050000E+00,1.741556E+01,-3.200150E+01,1.196645E+01,Stable Continental Crust,3.049807E+02,7.800050E+01,-1.200000E+00
445,1,5.050000E+00,1.784365E+01,-3.199675E+01,5.000000E+00,Stable Continental Crust,3.049917E+02,7.800474E+01,-1.200000E+00
446,1,5.150000E+00,1.784365E+01,-3.199675E+01,1.500000E+01,Stable Continental Crust,3.049902E+02,7.800384E+01,-1.200000E+00
447,1,5.250000E+00,1.853267E+01,-3.199706E+01,1.480278E+01,Stable Continental Crust,3.049898E+02,7.800151E+01,-1.200000E+00
448,1,5.650000E+00,1.736704E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049901E+02,7.800022E+01,-1.200000E+00
449,1,5.050000E+00,1.779141E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049895E+02,7.800378E+01,-1.200000E+00
450,1,5.550000E+00,1.810970E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049897E+02,7.799965E+01,-1.200000E+00
451,1,5.650000E+00,1.837322E+01,-3.204380E+01,1.367437E+01,Stable Continental Crust,3.049860E+02,7.799774E+01,-1.200000E+00
452,1,5.250000E+00,1.869322E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049919E+02,7.799992E+01,-1.200000E+00
453,1,6.350000E+00,1.895845E+01,-3.204172E+01,1.000000E+01,Stable Continental Crust,3.049709E+02,7.800064E+01,-1.200000E+00
454,1,5.150000E+00,1.906455E+01,-3.204172E+01,1.500000E+01,Stable Continental Crust,3.049916E+02,7.800188E+01,-1.200000E+00
455,1,5.350000E+00,1.858773E+01,-3.208737E+01,1.456289E+01,Stable Continental Crust,3.049892E+02,7.800023E+01,-1.200000E+00
456,1,5.450000E+00,1.742129E+01,-3.213165E+01,5.000000E+00,Stable Continental Crust,3.049899E+02,7.800057E+01,-1.200000E+00
457,1,5.950000E+00,1.778970E+01,-3.213563E+01,1.246190E+01,Stable Continental Crust,3.049813E+02,7.799904E+01,-1.200000E+00
458,1,5.250000E+00,1.848327E+01,-3.213165E+01,1.000000E+01,Stable Continental Crust,3.049893E+02,7.800024E+01,-1.200000E+00
459,1,6.150000E+00,1.848468E+01,-3.212996E+01,6.083087E+00,Stable Continental Crust,3.049780E+02,7.800063E+01,-1.200000E+00
460,1,5.350000E+00,1.965146E+01,-3.213165E+01,5.000000E+00,Stable Continental Crust,3.049903E+02,7.800105E+01,-1.200000E+00
461,1,5.050000E+00,1.731564E+01,-3.217662E+01,5.000000E+00,Stable Continental Crust,3.049936E+02,7.800379E+01,-1.200000E+00
462,1,5.150000E+00,1.763439E+01,-3.217662E+01,5.000000E+00,Stable Continental Crust,3.049932E+02,7.800069E+01,-1.200000E+00
463,1,5.850000E+00,1.933441E+01,-3.217662E+01,1.000000E+01,Stable Continental Crust,3.049845E+02,7.799975E+01,-1.200000E+00
464,1,5.250000E+00,1.954691E+01,-3.217662E+01,1.000000E+01,Stable Continental Crust,3.049937E+02,7.799323E+01,-1.200000E+00
465,1,5.250000E+00,1.806032E+01,-3.222158E+01,1.000000E+01,Stable Continental Crust,3.049909E+02,7.800059E+01,-1.200000E+00
466,1,6.250000E+00,1.826749E+01,-3.222815E+01,1.080738E+01,Stable Continental Crust,3.049743E+02,7.800137E+01,-1.200000E+00
467,1,5.850000E+00,1.869814E+01,-3.222158E+01,5.000000E+00,Stable Continental Crust,3.049839E+02,7.799918E+01,-1.200000E+00
468,1,6.050000E+00,1.880444E+01,-3.222158E+01,1.000000E+01,Stable Continental Crust,3.049786E+02,7.800021E+01,-1.200000E+00
469,1,5.850000E+00,1.726356E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049814E+02,7.799984E+01,-1.200000E+00
470,1,5.150000E+00,1.763581E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049915E+02,7.799939E+01,-1.200000E+00
471,1,5.750000E+00,1.912480E+01,-3.226655E+01,1.000000E+01,Stable Continental Crust,3.049847E+02,7.799921E+01,-1.200000E+00
472,1,5.250000E+00,1.784934E+01,-3.231152E+01,5.000000E+00,Stable Continental Crust,3.049897E+02,7.800094E+01,-1.200000E+00
473,1,6.150000E+00,1.843600E+01,-3.230982E+01,6.083087E+00,Stable Continental Crust,3.049748E+02,7.800098E+01,-1.200000E+00
474,1,5.950000E+00,1.965830E+01,-3.231152E+01,1.000000E+01,Stable Continental Crust,3.049810E+02,7.800111E+01,-1.200000E+00
475,1,5.250000E+00,1.971150E+01,-3.231152E+01,1.000000E+01,Stable Continental Crust,3.049909E+02,7.799979E+01,-1.200000E+00
476,1,5.850000E+00,1.811360E+01,-3.235976E+01,1.290858E+01,Stable Continental Crust,3.049820E+02,7.799886E+01,-1.200000E+00
477,1,6.250000E+00,1.832924E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049722E+02,7.799972E+01,-1.200000E+00
478,1,5.350000E+00,1.843513E+01,-3.235717E+01,1.456289E+01,Stable Continental Crust,3.049896E+02,7.800021E+01,-1.200000E+00
479,1,6.250000E+00,1.891478E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049730E+02,7.799972E+01,-1.200000E+00
480,1,5.650000E+00,1.955355E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049858E+02,7.800134E+01,-1.200000E+00
481,1,5.150000E+00,1.971325E+01,-3.235648E+01,1.000000E+01,Stable Continental Crust,3.049922E+02,7.800368E+01,-1.200000E+00
482,1,5.450000E+00,1.715772E+01,-3.240255E+01,1.429682E+01,Stable Continental Crust,3.049923E+02,7.799766E+01,-1.200000E+00
483,1,6.150000E+00,1.758469E+01,-3.240144E+01,1.000000E+01,Stable Continental Crust,3.049781E+02,7.799883E+01,-1.200000E+00
484,1,5.050000E+00,1.827704E+01,-3.240145E+01,1.500000E+01,Stable Continental Crust,3.049900E+02,7.800146E+01,-1.200000E+00
485,1,5.150000E+00,1.827704E+01,-3.240145E+01,1.000000E+01,Stable Continental Crust,3.049891E+02,7.800001E+01,-1.200000E+00
486,1,5.350000E+00,1.827704E+01,-3.240145E+01,1.000000E+01,Stable Continental Crust,3.049883E+02,7.800106E+01,-1.200000E+00
487,1,5.150000E+00,1.854333E+01,-3.240145E+01,1.500000E+01,Stable Continental Crust,3.049891E+02,7.800001E+01,-1.200000E+00
488,1,5.650000E+00,1.934219E+01,-3.240145E+01,5.000000E+00,Stable Continental Crust,3.049803E+02,7.800097E+01,-1.200000E+00
489,1,5.950000E+00,1.731902E+01,-3.244635E+01,5.038104E+00,Stable Continental Crust,3.049793E+02,7.800183E+01,-1.200000E+00
490,1,5.550000E+00,1.753210E+01,-3.244641E+01,1.000000E+01,Stable Continental Crust,3.049879E+02,7.799990E+01,-1.200000E+00
491,1,5.650000E+00,1.769196E+01,-3.244641E+01,1.000000E+01,Stable Continental Crust,3.049876E+02,7.799805E+01,-1.200000E+00
492,1,5.550000E+00,1.747946E+01,-3.249138E+01,1.000000E+01,Stable Continental Crust,3.049920E+02,7.800014E+01,-1.200000E+00
493,1,5.350000E+00,1.817249E+01,-3.249138E+01,1.000000E+01,Stable Continental Crust,3.049902E+02,7.800179E+01,-1.200000E+00
494,1,6.350000E+00,1.902854E+01,-3.248767E+01,7.368698E+00,Stable Continental Crust,3.049714E+02,7.800039E+01,-1.200000E+00
495,1,5.250000E+00,1.785346E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049888E+02,7.800132E+01,-1.200000E+00
496,1,5.750000E+00,1.827796E+01,-3.253899E+01,1.331129E+01,Stable Continental Crust,3.049849E+02,7.799916E+01,-1.200000E+00
497,1,5.150000E+00,1.886687E+01,-3.253635E+01,1.500000E+01,Stable Continental Crust,3.049935E+02,7.799940E+01,-1.200000E+00
498,1,5.750000E+00,1.902468E+01,-3.253899E+01,1.331129E+01,Stable Continental Crust,3.049856E+02,7.799780E+01,-1.200000E+00
499,1,5.250000E+00,1.908022E+01,-3.253635E+01,1.000000E+01,Stable Continental Crust,3.049900E+02,7.800018E+01,-1.200000E+00
500,1,5.350000E+00,1.907965E+01,-3.253703E+01,1.456289E+01,Stable Continental Crust,3.049909E+02,7.800166E+01,-1.200000E+00
501,1,5.250000E+00,1.966667E+01,-3.253666E+01,1.480278E+01,Stable Continental Crust,3.049901E+02,7.800019E+01,-1.200000E+00
502,1,6.150000E+00,1.710253E+01,-3.258693E+01,1.141691E+01,Stable Continental Crust,3.049778E+02,7.799907E+01,-1.200000E+00
503,1,5.350000E+00,1.764083E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049883E+02,7.799943E+01,-1.200000E+00
504,1,5.050000E+00,1.780092E+01,-3.258131E+01,5.000000E+00,Stable Continental Crust,3.049978E+02,7.799589E+01,-1.200000E+00
505,1,5.950000E+00,1.865475E+01,-3.258131E+01,1.000000E+01,Stable Continental Crust,3.049800E+02,7.799905E+01,-1.200000E+00
506,1,5.450000E+00,1.886820E+01,-3.258131E+01,5.000000E+00,Stable Continental Crust,3.049876E+02,7.799689E+01,-1.200000E+00
507,1,5.450000E+00,1.710765E+01,-3.262627E+01,1.000000E+01,Stable Continental Crust,3.049852E+02,7.800420E+01,-1.200000E+00
508,1,5.350000E+00,1.796133E+01,-3.262696E+01,1.456289E+01,Stable Continental Crust,3.049926E+02,7.799686E+01,-1.200000E+00
509,1,5.350000E+00,1.977662E+01,-3.262696E+01,1.456289E+01,Stable Continental Crust,3.049926E+02,7.799686E+01,-1.200000E+00
510,1,5.050000E+00,1.710810E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049916E+02,7.800029E+01,-1.200000E+00
511,1,5.550000E+00,1.748203E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049868E+02,7.800027E+01,-1.200000E+00
512,1,5.050000E+00,1.796279E+01,-3.267125E+01,1.000000E+01,Stable Continental Crust,3.049916E+02,7.799888E+01,-1.200000E+00
513,1,5.050000E+00,1.860380E+01,-3.267125E+01,5.000000E+00,Stable Continental Crust,3.049916E+02,7.800029E+01,-1.200000E+00
514,1,5.250000E+00,1.956532E+01,-3.267125E+01,5.000000E+00,Stable Continental Crust,3.049836E+02,7.800137E+01,-1.200000E+00
515,1,5.150000E+00,1.977899E+01,-3.267125E+01,1.500000E+01,Stable Continental Crust,3.049881E+02,7.800439E+01,-1.200000E+00
516,1,5.150000E+00,1.807056E+01,-3.271621E+01,1.000000E+01,Stable Continental Crust,3.049865E+02,7.799949E+01,-1.200000E+00
517,1,6.250000E+00,1.716249E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049748E+02,7.800134E+01,-1.200000E+00
518,1,5.550000E+00,1.817845E+01,-3.276118E+01,5.000000E+00,Stable Continental Crust,3.049859E+02,7.800079E+01,-1.200000E+00
519,1,6.250000E+00,1.871317E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049743E+02,7.800134E+01,-1.200000E+00
520,1,5.650000E+00,1.887358E+01,-3.276118E+01,1.000000E+01,Stable Continental Crust,3.049899E+02,7.799866E+01,-1.200000E+00
521,1,5.650000E+00,1.801896E+01,-3.280614E+01,5.000000E+00,Stable Continental Crust,3.049875E+02,7.800090E+01,-1.200000E+00
522,1,5.150000E+00,1.807245E+01,-3.280614E+01,1.000000E+01,Stable Continental Crust,3.049909E+02,7.800387E+01,-1.200000E+00
523,1,6.250000E+00,1.887714E+01,-3.280349E+01,6.692619E+00,Stable Continental Crust,3.049743E+02,7.799976E+01,-1.200000E+00
524,1,5.350000E+00,1.780577E+01,-3.285111E+01,5.000000E+00,Stable Continental Crust,3.049875E+02,7.800072E+01,-1.200000E+00
525,1,5.550000E+00,1.780447E+01,-3.285268E+01,1.400171E+01,Stable Continental Crust,3.049911E+02,7.799688E+01,-1.200000E+00
526,1,5.350000E+00,1.978622E+01,-3.285111E+01,1.000000E+01,Stable Continental Crust,3.049865E+02,7.800072E+01,-1.200000E+00
527,1,6.050000E+00,1.989328E+01,-3.285111E+01,1.000000E+01,Stable Continental Crust,3.049786E+02,7.800230E+01,-1.200000E+00
528,1,5.250000E+00,1.839567E+01,-3.289608E+01,5.000000E+00,Stable Continental Crust,3.049918E+02,7.800078E+01,-1.200000E+00
529,1,5.850000E+00,1.930607E+01,-3.289607E+01,5.000000E+00,Stable Continental Crust,3.049827E+02,7.800242E+01,-1.200000E+00
530,1,5.950000E+00,1.984165E+01,-3.289602E+01,5.038104E+00,Stable Continental Crust,3.049809E+02,7.800120E+01,-1.200000E+00
531,1,6.050000E+00,1.860714E+01,-3.294579E+01,1.196645E+01,Stable Continental Crust,3.049801E+02,7.799902E+01,-1.200000E+00
532,1,5.350000E+00,1.877127E+01,-3.294173E+01,1.456289E+01,Stable Continental Crust,3.049884E+02,7.799951E+01,-1.200000E+00
533,1,5.150000E+00,1.898617E+01,-3.294104E+01,1.000000E+01,Stable Continental Crust,3.049895E+02,7.799476E+01,-1.200000E+00
534,1,5.150000E+00,1.716493E+01,-3.298601E+01,1.000000E+01,Stable Continental Crust,3.049969E+02,7.800279E+01,-1.200000E+00
535,1,5.150000E+00,1.716493E+01,-3.298601E+01,1.500000E+01,Stable Continental Crust,3.049969E+02,7.800279E+01,-1.200000E+00
536,1,6.250000E+00,1.758831E+01,-3.299257E+01,1.080738E+01,Stable Continental Crust,3.049739E+02,7.800123E+01,-1.200000E+00
537,1,5.550000E+00,1.786183E+01,-3.298600E+01,1.000000E+01,Stable Continental Crust,3.049880E+02,7.800048E+01,-1.200000E+00
538,1,5.050000E+00,1.796904E+01,-3.298601E+01,1.000000E+01,Stable Continental Crust,3.049922E+02,7.799506E+01,-1.200000E+00
539,1,6.150000E+00,1.829210E+01,-3.298431E+01,6.083087E+00,Stable Continental Crust,3.049755E+02,7.800111E+01,-1.200000E+00
540,1,5.250000E+00,1.936258E+01,-3.298632E+01,1.480278E+01,Stable Continental Crust,3.049905E+02,7.800014E+01,-1.200000E+00
541,1,5.550000E+00,1.941514E+01,-3.298757E+01,1.400171E+01,Stable Continental Crust,3.049862E+02,7.799972E+01,-1.200000E+00
542,1,5.850000E+00,1.947005E+01,-3.298600E+01,5.000000E+00,Stable Continental Crust,3.049836E+02,7.800265E+01,-1.200000E+00
543,1,5.350000E+00,1.995252E+01,-3.298601E+01,1.000000E+01,Stable Continental Crust,3.049901E+02,7.800143E+01,-1.200000E+00
544,1,5.050000E+00,1.732633E+01,-3.303097E+01,5.000000E+00,Stable Continental Crust,3.049853E+02,7.800517E+01,-1.200000E+00
545,1,5.250000E+00,1.759450E+01,-3.303098E+01,1.000000E+01,Stable Continental Crust,3.049961E+02,7.799980E+01,-1.200000E+00
546,1,5.050000E+00,1.786268E+01,-3.303097E+01,1.000000E+01,Stable Continental Crust,3.049882E+02,7.800376E+01,-1.200000E+00
547,1,5.050000E+00,1.802358E+01,-3.303097E+01,1.500000E+01,Stable Continental Crust,3.049882E+02,7.800376E+01,-1.200000E+00
548,1,5.150000E+00,1.882810E+01,-3.303097E+01,1.000000E+01,Stable Continental Crust,3.049920E+02,7.799918E+01,-1.200000E+00
549,1,5.650000E+00,1.925545E+01,-3.303305E+01,1.367437E+01,Stable Continental Crust,3.049888E+02,7.799763E+01,-1.200000E+00
550,1,5.150000E+00,2.000807E+01,-3.303097E+01,1.500000E+01,Stable Continental Crust,3.049920E+02,7.799918E+01,-1.200000E+00
551,1,5.350000E+00,2.000750E+01,-3.303166E+01,1.456289E+01,Stable Continental Crust,3.049832E+02,7.800136E+01,-1.200000E+00
552,1,5.550000E+00,1.727194E+01,-3.307750E+01,1.400171E+01,Stable Continental Crust,3.049884E+02,7.800029E+01,-1.200000E+00
553,1,5.250000E+00,1.877578E+01,-3.307594E+01,1.000000E+01,Stable Continental Crust,3.049899E+02,7.799948E+01,-1.200000E+00
554,1,6.150000E+00,1.984903E+01,-3.307594E+01,1.000000E+01,Stable Continental Crust,3.049760E+02,7.800061E+01,-1.200000E+00
555,1,5.350000E+00,1.668320E+01,-3.312091E+01,5.000000E+00,Stable Continental Crust,3.049939E+02,7.799764E+01,-1.200000E+00
556,1,5.450000E+00,1.711272E+01,-3.312091E+01,1.000000E+01,Stable Continental Crust,3.049830E+02,7.800111E+01,-1.200000E+00
557,1,5.850000E+00,1.743486E+01,-3.312090E+01,1.000000E+01,Stable Continental Crust,3.049820E+02,7.799971E+01,-1.200000E+00
558,1,5.050000E+00,1.829390E+01,-3.312091E+01,1.500000E+01,Stable Continental Crust,3.049944E+02,7.799533E+01,-1.200000E+00
559,1,5.350000E+00,1.866972E+01,-3.312091E+01,5.000000E+00,Stable Continental Crust,3.049939E+02,7.799662E+01,-1.200000E+00
560,1,5.350000E+00,1.942080E+01,-3.312159E+01,1.456289E+01,Stable Continental Crust,3.049862E+02,7.800117E+01,-1.200000E+00
561,1,5.050000E+00,1.958245E+01,-3.312091E+01,1.500000E+01,Stable Continental Crust,3.049944E+02,7.799533E+01,-1.200000E+00
562,1,5.350000E+00,2.006565E+01,-3.312091E+01,1.000000E+01,Stable Continental Crust,3.049939E+02,7.799764E+01,-1.200000E+00
563,1,5.050000E+00,1.743550E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049929E+02,7.800404E+01,-1.200000E+00
564,1,5.150000E+00,1.754293E+01,-3.316587E+01,1.500000E+01,Stable Continental Crust,3.049973E+02,7.800002E+01,-1.200000E+00
565,1,5.850000E+00,1.775780E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049846E+02,7.799924E+01,-1.200000E+00
566,1,5.750000E+00,1.797267E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049841E+02,7.800137E+01,-1.200000E+00
567,1,5.150000E+00,1.834868E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049973E+02,7.799876E+01,-1.200000E+00
568,1,5.750000E+00,1.840240E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049841E+02,7.800002E+01,-1.200000E+00
569,1,5.350000E+00,1.920816E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049862E+02,7.800004E+01,-1.200000E+00
570,1,5.450000E+00,1.931559E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049926E+02,7.800031E+01,-1.200000E+00
571,1,5.250000E+00,1.979905E+01,-3.316587E+01,1.000000E+01,Stable Continental Crust,3.049864E+02,7.800113E+01,-1.200000E+00
572,1,5.350000E+00,1.662996E+01,-3.321084E+01,1.000000E+01,Stable Continental Crust,3.049854E+02,7.800098E+01,-1.200000E+00
573,1,5.450000E+00,1.786517E+01,-3.321194E+01,1.429682E+01,Stable Continental Crust,3.049932E+02,7.799824E+01,-1.200000E+00
574,1,5.150000E+00,1.856477E+01,-3.321083E+01,1.000000E+01,Stable Continental Crust,3.049926E+02,7.800377E+01,-1.200000E+00
575,1,5.050000E+00,1.877975E+01,-3.321084E+01,1.500000E+01,Stable Continental Crust,3.049909E+02,7.799506E+01,-1.200000E+00
576,1,5.150000E+00,1.926345E+01,-3.321083E+01,5.000000E+00,Stable Continental Crust,3.049926E+02,7.800377E+01,-1.200000E+00
577,1,5.050000E+00,1.985464E+01,-3.321084E+01,5.000000E+00,Stable Continental Crust,3.049909E+02,7.799507E+01,-1.200000E+00
578,1,5.950000E+00,2.017716E+01,-3.321078E+01,5.038104E+00,Stable Continental Crust,3.049798E+02,7.800113E+01,-1.200000E+00
579,1,5.250000E+00,1.663018E+01,-3.325581E+01,5.000000E+00,Stable Continental Crust,3.049965E+02,7.799939E+01,-1.200000E+00
580,1,5.650000E+00,1.678976E+01,-3.325788E+01,1.367437E+01,Stable Continental Crust,3.049865E+02,7.800356E+01,-1.200000E+00
581,1,6.350000E+00,1.710774E+01,-3.326343E+01,1.013130E+01,Stable Continental Crust,3.049701E+02,7.800075E+01,-1.200000E+00
582,1,5.150000E+00,1.835089E+01,-3.325581E+01,5.000000E+00,Stable Continental Crust,3.049913E+02,7.799461E+01,-1.200000E+00
583,1,5.750000E+00,1.867131E+01,-3.325845E+01,1.331129E+01,Stable Continental Crust,3.049818E+02,7.799838E+01,-1.200000E+00
584,1,5.450000E+00,1.942634E+01,-3.325580E+01,1.000000E+01,Stable Continental Crust,3.049871E+02,7.799739E+01,-1.200000E+00
